"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"5:30 PM EET on February 05, 2016","2016","02","05","17","30","Europe/Kiev","3:30 PM GMT on February 05, 2016","2016","02","05","15","30","UTC","2.0","35.6","-4.0","24.8","65","14.4","8.9","-9999.0","-9999.0","300","WNW","10.0","6.2","1019","30.09","-1.8","28.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051530Z 30004MPS 9999 BKN034 02/M04 Q1019 26190060 NOSIG"
"6:00 PM EET on February 05, 2016","2016","02","05","18","00","Europe/Kiev","4:00 PM GMT on February 05, 2016","2016","02","05","16","00","UTC","2.0","35.6","-4.0","24.8","65","10.8","6.7","-9999.0","-9999.0","300","WNW","10.0","6.2","1019","30.09","-1.1","30.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051600Z 30003MPS 9999 BKN034 02/M04 Q1019 26190060 NOSIG"
"6:30 PM EET on February 05, 2016","2016","02","05","18","30","Europe/Kiev","4:30 PM GMT on February 05, 2016","2016","02","05","16","30","UTC","2.0","35.6","-4.0","24.8","65","10.8","6.7","-9999.0","-9999.0","300","WNW","10.0","6.2","1019","30.09","-1.1","30.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051630Z 30003MPS 9999 BKN034 02/M04 Q1019 26190060 NOSIG"
"7:00 PM EET on February 05, 2016","2016","02","05","19","00","Europe/Kiev","5:00 PM GMT on February 05, 2016","2016","02","05","17","00","UTC","2.0","35.6","-4.0","24.8","65","10.8","6.7","-9999.0","-9999.0","300","WNW","10.0","6.2","1020","30.12","-1.1","30.0","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051700Z 30003MPS 9999 BKN034 02/M04 Q1020 26190060 NOSIG"
"7:30 PM EET on February 05, 2016","2016","02","05","19","30","Europe/Kiev","5:30 PM GMT on February 05, 2016","2016","02","05","17","30","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","270","West","10.0","6.2","1020","30.12","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051730Z 27003MPS 9999 BKN042 01/M04 Q1020 26190060 NOSIG"
"8:00 PM EET on February 05, 2016","2016","02","05","20","00","Europe/Kiev","6:00 PM GMT on February 05, 2016","2016","02","05","18","00","UTC","2","35","-5","24","51","7.2","4.5","","","270","West","20","12","1021","30.16","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 05181 33345 32698 72702 10018 21047 30002 40212 52015 87500 333 10033 87643 555 11000"
"8:00 PM EET on February 05, 2016","2016","02","05","20","00","Europe/Kiev","6:00 PM GMT on February 05, 2016","2016","02","05","18","00","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","270","West","10.0","6.2","1020","30.12","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051800Z 27003MPS 9999 BKN041 01/M04 Q1020 26190060 NOSIG"
"8:30 PM EET on February 05, 2016","2016","02","05","20","30","Europe/Kiev","6:30 PM GMT on February 05, 2016","2016","02","05","18","30","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","280","West","10.0","6.2","1020","30.12","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051830Z 28003MPS 9999 BKN041 01/M04 Q1020 26190060 NOSIG"
"9:00 PM EET on February 05, 2016","2016","02","05","21","00","Europe/Kiev","7:00 PM GMT on February 05, 2016","2016","02","05","19","00","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","280","West","10.0","6.2","1020","30.12","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051900Z 28004MPS 9999 BKN042 01/M04 Q1020 26190060 NOSIG"
"9:30 PM EET on February 05, 2016","2016","02","05","21","30","Europe/Kiev","7:30 PM GMT on February 05, 2016","2016","02","05","19","30","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 051930Z 28004MPS 9999 BKN042 01/M04 Q1021 26190060 NOSIG"
"10:00 PM EET on February 05, 2016","2016","02","05","22","00","Europe/Kiev","8:00 PM GMT on February 05, 2016","2016","02","05","20","00","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052000Z 28004MPS 9999 BKN039 01/M04 Q1021 26190060 NOSIG"
"10:30 PM EET on February 05, 2016","2016","02","05","22","30","Europe/Kiev","8:30 PM GMT on February 05, 2016","2016","02","05","20","30","UTC","1.0","33.8","-5.0","23.0","65","18.0","11.2","-9999.0","-9999.0","290","WNW","10.0","6.2","1021","30.15","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052030Z 29005MPS 9999 BKN038 01/M05 Q1021 26190060 NOSIG"
"11:00 PM EET on February 05, 2016","2016","02","05","23","00","Europe/Kiev","9:00 PM GMT on February 05, 2016","2016","02","05","21","00","UTC","1","34","-5","24","55","10.8","6.7","","","310","NW","20","12","1022","30.19","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 05211 33345 42698 73103 10010 21046 30014 40224 52012 87500 333 87637 555 11100"
"11:00 PM EET on February 05, 2016","2016","02","05","23","00","Europe/Kiev","9:00 PM GMT on February 05, 2016","2016","02","05","21","00","UTC","1.0","33.8","-5.0","23.0","65","21.6","13.4","-9999.0","-9999.0","300","WNW","10.0","6.2","1021","30.15","-4.2","24.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052100Z 30006MPS 9999 BKN032 01/M05 Q1021 26190060 NOSIG"
"11:30 PM EET on February 05, 2016","2016","02","05","23","30","Europe/Kiev","9:30 PM GMT on February 05, 2016","2016","02","05","21","30","UTC","-1.0","30.2","-5.0","23.0","75","14.4","8.9","-9999.0","-9999.0","290","WNW","-9999.0","-9999.0","1021","30.15","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 052130Z 29004MPS CAVOK M01/M05 Q1021 26190060 NOSIG"
"12:00 AM EET on February 06, 2016","2016","02","06","00","00","Europe/Kiev","10:00 PM GMT on February 05, 2016","2016","02","05","22","00","UTC","0.0","32.0","-5.0","23.0","69","14.4","8.9","-9999.0","-9999.0","290","WNW","10.0","6.2","1021","30.15","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052200Z 29004MPS 9999 BKN031 M00/M05 Q1021 26190060 NOSIG"
"12:30 AM EET on February 06, 2016","2016","02","06","00","30","Europe/Kiev","10:30 PM GMT on February 05, 2016","2016","02","05","22","30","UTC","0.0","32.0","-5.0","23.0","69","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1021","30.15","-4.9","23.2","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052230Z 30005MPS 9999 BKN028 00/M05 Q1021 26190060 NOSIG"
"1:00 AM EET on February 06, 2016","2016","02","06","01","00","Europe/Kiev","11:00 PM GMT on February 05, 2016","2016","02","05","23","00","UTC","0.0","32.0","-5.0","23.0","69","21.6","13.4","-9999.0","-9999.0","300","WNW","10.0","6.2","1021","30.15","-5.4","22.2","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052300Z 30006MPS 9999 BKN030 M00/M05 Q1021 26190060 NOSIG"
"1:30 AM EET on February 06, 2016","2016","02","06","01","30","Europe/Kiev","11:30 PM GMT on February 05, 2016","2016","02","05","23","30","UTC","0.0","32.0","-5.0","23.0","69","18.0","11.2","-9999.0","-9999.0","290","WNW","10.0","6.2","1021","30.15","-4.9","23.2","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 052330Z 29005MPS 9999 BKN025 M00/M05 Q1021 26190060 NOSIG"
"2:00 AM EET on February 06, 2016","2016","02","06","02","00","Europe/Kiev","12:00 AM GMT on February 06, 2016","2016","02","06","00","00","UTC","0","32","-5","23","57","14.4","8.9","","","300","WNW","20","12","1022","30.19","-999","-999","-9999","-9999","","","Overcast","cloudy","0","0","0","0","0","0","AAXX 06001 33345 32598 83004 10000 21052 30013 40224 58001 885// 333 88625 555 14100"
"2:00 AM EET on February 06, 2016","2016","02","06","02","00","Europe/Kiev","12:00 AM GMT on February 06, 2016","2016","02","06","00","00","UTC","-1.0","30.2","-5.0","23.0","75","18.0","11.2","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-6.2","20.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060000Z 28005MPS 9999 BKN025 M01/M05 Q1021 26190060 NOSIG"
"2:30 AM EET on February 06, 2016","2016","02","06","02","30","Europe/Kiev","12:30 AM GMT on February 06, 2016","2016","02","06","00","30","UTC","-2.0","28.4","-5.0","23.0","80","18.0","11.2","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060030Z 28005MPS 9999 BKN025 M02/M05 Q1021 26190060 NOSIG"
"3:00 AM EET on February 06, 2016","2016","02","06","03","00","Europe/Kiev","1:00 AM GMT on February 06, 2016","2016","02","06","01","00","UTC","-2.0","28.4","-5.0","23.0","80","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1021","30.15","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060100Z 30005MPS 9999 SCT024 M02/M05 Q1021 26190060 NOSIG"
"3:30 AM EET on February 06, 2016","2016","02","06","03","30","Europe/Kiev","1:30 AM GMT on February 06, 2016","2016","02","06","01","30","UTC","-2.0","28.4","-4.0","24.8","86","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1022","30.18","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060130Z 30005MPS 9999 SCT025 M02/M04 Q1022 26190060 NOSIG"
"4:00 AM EET on February 06, 2016","2016","02","06","04","00","Europe/Kiev","2:00 AM GMT on February 06, 2016","2016","02","06","02","00","UTC","-2.0","28.4","-5.0","23.0","80","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1022","30.18","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060200Z 30005MPS 9999 SCT028 M02/M05 Q1022 26190060 NOSIG"
"4:30 AM EET on February 06, 2016","2016","02","06","04","30","Europe/Kiev","2:30 AM GMT on February 06, 2016","2016","02","06","02","30","UTC","-2.0","28.4","-5.0","23.0","80","14.4","8.9","-9999.0","-9999.0","300","WNW","10.0","6.2","1022","30.18","-6.7","19.9","-9999","-9999","-9999.00","-9999.00","Partly Cloudy","partlycloudy","0","0","0","0","0","0","METAR UKKK 060230Z 30004MPS 9999 FEW028 M02/M05 Q1022 26190060 NOSIG"
"5:00 AM EET on February 06, 2016","2016","02","06","05","00","Europe/Kiev","3:00 AM GMT on February 06, 2016","2016","02","06","03","00","UTC","-2","29","-5","23","71","10.8","6.7","","","300","WNW","10","6","1024","30.23","-999","-999","-9999","-9999","","","","","0","0","0","0","0","0","AAXX 06031 33345 42997 03003 11017 21048 30022 40235 53009 555 14101"
"5:00 AM EET on February 06, 2016","2016","02","06","05","00","Europe/Kiev","3:00 AM GMT on February 06, 2016","2016","02","06","03","00","UTC","-2.0","28.4","-5.0","23.0","80","18.0","11.2","-9999.0","-9999.0","290","WNW","10.0","6.2","1022","30.18","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060300Z 29005MPS 9999 SCT026 M02/M05 Q1022 26190060 NOSIG"
"5:30 AM EET on February 06, 2016","2016","02","06","05","30","Europe/Kiev","3:30 AM GMT on February 06, 2016","2016","02","06","03","30","UTC","-2.0","28.4","-5.0","23.0","80","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1022","30.18","-7.4","18.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060330Z 30005MPS 9999 SCT026 M02/M05 Q1022 26190060 NOSIG"
"6:00 AM EET on February 06, 2016","2016","02","06","06","00","Europe/Kiev","4:00 AM GMT on February 06, 2016","2016","02","06","04","00","UTC","-3.0","26.6","-5.0","23.0","86","14.4","8.9","-9999.0","-9999.0","290","WNW","10.0","6.2","1022","30.18","-8.0","17.7","-9999","-9999","-9999.00","-9999.00","Partly Cloudy","partlycloudy","0","0","0","0","0","0","METAR UKKK 060400Z 29004MPS 9999 FEW026 M03/M05 Q1022 26190060 NOSIG"
"6:30 AM EET on February 06, 2016","2016","02","06","06","30","Europe/Kiev","4:30 AM GMT on February 06, 2016","2016","02","06","04","30","UTC","-3.0","26.6","-5.0","23.0","86","14.4","8.9","-9999.0","-9999.0","290","WNW","10.0","6.2","1023","30.21","-8.0","17.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060430Z 29004MPS 9999 SCT034 M03/M05 Q1023 26190060 NOSIG"
"7:00 AM EET on February 06, 2016","2016","02","06","07","00","Europe/Kiev","5:00 AM GMT on February 06, 2016","2016","02","06","05","00","UTC","-3.0","26.6","-5.0","23.0","86","10.8","6.7","-9999.0","-9999.0","270","West","10.0","6.2","1023","30.21","-7.1","19.2","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060500Z 27003MPS 9999 SCT034 M03/M05 Q1023 26190060 NOSIG"
"7:30 AM EET on February 06, 2016","2016","02","06","07","30","Europe/Kiev","5:30 AM GMT on February 06, 2016","2016","02","06","05","30","UTC","-3.0","26.6","-5.0","23.0","86","10.8","6.7","-9999.0","-9999.0","270","West","10.0","6.2","1023","30.21","-7.1","19.2","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060530Z 27003MPS 9999 SCT037 M03/M05 Q1023 26190060 NOSIG"
"8:00 AM EET on February 06, 2016","2016","02","06","08","00","Europe/Kiev","6:00 AM GMT on February 06, 2016","2016","02","06","06","00","UTC","-2","29","-5","24","72","7.2","4.5","","","290","WNW","20","12","1025","30.26","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 06061 33345 32698 62902 11019 21047 30034 40247 52012 86500 333 21021 86639 555 14101"
"8:00 AM EET on February 06, 2016","2016","02","06","08","00","Europe/Kiev","6:00 AM GMT on February 06, 2016","2016","02","06","06","00","UTC","-2.0","28.4","-5.0","23.0","80","10.8","6.7","-9999.0","-9999.0","280","West","10.0","6.2","1023","30.21","-5.9","21.4","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060600Z 28003MPS 9999 SCT038 M02/M05 Q1023 26190060 NOSIG"
"8:30 AM EET on February 06, 2016","2016","02","06","08","30","Europe/Kiev","6:30 AM GMT on February 06, 2016","2016","02","06","06","30","UTC","-1.0","30.2","-5.0","23.0","75","14.4","8.9","-9999.0","-9999.0","290","WNW","10.0","6.2","1023","30.21","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060630Z 29004MPS 9999 SCT037 M01/M05 Q1023 26190060 NOSIG"
"9:00 AM EET on February 06, 2016","2016","02","06","09","00","Europe/Kiev","7:00 AM GMT on February 06, 2016","2016","02","06","07","00","UTC","-1.0","30.2","-5.0","23.0","75","14.4","8.9","-9999.0","-9999.0","290","WNW","10.0","6.2","1024","30.24","-5.5","22.1","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 060700Z 29004MPS 9999 SCT039 M01/M05 Q1024 26190060 NOSIG"
"9:30 AM EET on February 06, 2016","2016","02","06","09","30","Europe/Kiev","7:30 AM GMT on February 06, 2016","2016","02","06","07","30","UTC","0.0","32.0","-5.0","23.0","69","10.8","6.7","-9999.0","-9999.0","280","West","10.0","6.2","1024","30.24","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060730Z 28003MPS 9999 BKN040 M00/M05 Q1024 26190060 NOSIG"
"10:00 AM EET on February 06, 2016","2016","02","06","10","00","Europe/Kiev","8:00 AM GMT on February 06, 2016","2016","02","06","08","00","UTC","0.0","32.0","-6.0","21.2","64","14.4","8.9","-9999.0","-9999.0","300","WNW","10.0","6.2","1024","30.24","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060800Z 30004MPS 9999 BKN041 00/M06 Q1024 26190060 NOSIG"
"10:30 AM EET on February 06, 2016","2016","02","06","10","30","Europe/Kiev","8:30 AM GMT on February 06, 2016","2016","02","06","08","30","UTC","0.0","32.0","-6.0","21.2","64","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1024","30.24","-4.9","23.2","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060830Z 30005MPS 9999 BKN045 00/M06 Q1024 26190060 NOSIG"
"11:00 AM EET on February 06, 2016","2016","02","06","11","00","Europe/Kiev","9:00 AM GMT on February 06, 2016","2016","02","06","09","00","UTC","1","34","-6","21","46","10.8","6.7","","","290","WNW","20","12","1025","30.28","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 06091 33345 42698 62903 10010 21061 30043 40254 58009 86500 333 86648 555 11002"
"11:00 AM EET on February 06, 2016","2016","02","06","11","00","Europe/Kiev","9:00 AM GMT on February 06, 2016","2016","02","06","09","00","UTC","1.0","33.8","-6.0","21.2","60","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060900Z 30005MPS 9999 BKN046 01/M06 Q1024 26190060 NOSIG"
"11:30 AM EET on February 06, 2016","2016","02","06","11","30","Europe/Kiev","9:30 AM GMT on February 06, 2016","2016","02","06","09","30","UTC","1.0","33.8","-6.0","21.2","60","18.0","11.2","-9999.0","-9999.0","290","WNW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 060930Z 29005MPS 9999 BKN046 01/M06 Q1024 26190060 NOSIG"
"12:00 PM EET on February 06, 2016","2016","02","06","12","00","Europe/Kiev","10:00 AM GMT on February 06, 2016","2016","02","06","10","00","UTC","1.0","33.8","-7.0","19.4","56","18.0","11.2","-9999.0","-9999.0","290","WNW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061000Z 29005MPS 9999 BKN039 01/M07 Q1024 26190060 NOSIG"
"12:30 PM EET on February 06, 2016","2016","02","06","12","30","Europe/Kiev","10:30 AM GMT on February 06, 2016","2016","02","06","10","30","UTC","1.0","33.8","-8.0","17.6","52","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061030Z 30005MPS 9999 BKN038 01/M08 Q1024 26190060 NOSIG"
"1:00 PM EET on February 06, 2016","2016","02","06","13","00","Europe/Kiev","11:00 AM GMT on February 06, 2016","2016","02","06","11","00","UTC","1.0","33.8","-8.0","17.6","52","18.0","11.2","-9999.0","-9999.0","320","NW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061100Z 32005MPS 300V020 9999 BKN043 01/M08 Q1024 26190060 NOSIG"
"1:30 PM EET on February 06, 2016","2016","02","06","13","30","Europe/Kiev","11:30 AM GMT on February 06, 2016","2016","02","06","11","30","UTC","1.0","33.8","-8.0","17.6","52","18.0","11.2","-9999.0","-9999.0","310","NW","10.0","6.2","1024","30.24","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061130Z 31005MPS 9999 BKN042 01/M08 Q1024 26190060 NOSIG"
"2:00 PM EET on February 06, 2016","2016","02","06","14","00","Europe/Kiev","12:00 PM GMT on February 06, 2016","2016","02","06","12","00","UTC","2","35","-8","18","37","10.8","6.7","","","330","NNW","20","12","1025","30.28","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 06121 33345 32698 63303 10018 21077 30043 40253 54000 86500 333 86645 555 11001"
"2:00 PM EET on February 06, 2016","2016","02","06","14","00","Europe/Kiev","12:00 PM GMT on February 06, 2016","2016","02","06","12","00","UTC","1.0","33.8","-8.0","17.6","52","14.4","8.9","-9999.0","-9999.0","340","NNW","10.0","6.2","1024","30.24","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061200Z 34004MPS 9999 BKN041 01/M08 Q1024 26190060 NOSIG"
"2:30 PM EET on February 06, 2016","2016","02","06","14","30","Europe/Kiev","12:30 PM GMT on February 06, 2016","2016","02","06","12","30","UTC","2.0","35.6","-8.0","17.6","48","18.0","11.2","-9999.0","-9999.0","320","NW","10.0","6.2","1024","30.24","-2.4","27.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 061230Z 32005MPS 9999 BKN042 02/M08 Q1024 26190060 NOSIG"
"3:00 PM EET on February 06, 2016","2016","02","06","15","00","Europe/Kiev","1:00 PM GMT on February 06, 2016","2016","02","06","13","00","UTC","2.0","35.6","-8.0","17.6","48","14.4","8.9","-9999.0","-9999.0","320","NW","10.0","6.2","1024","30.24","-1.8","28.7","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061300Z 32004MPS 290V350 9999 SCT044 02/M08 Q1024 26190060 NOSIG"
"3:30 PM EET on February 06, 2016","2016","02","06","15","30","Europe/Kiev","1:30 PM GMT on February 06, 2016","2016","02","06","13","30","UTC","2.0","35.6","-8.0","17.6","48","10.8","6.7","-9999.0","-9999.0","300","WNW","10.0","6.2","1024","30.24","-1.1","30.0","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061330Z 30003MPS 9999 SCT044 02/M08 Q1024 26190060 NOSIG"
"4:00 PM EET on February 06, 2016","2016","02","06","16","00","Europe/Kiev","2:00 PM GMT on February 06, 2016","2016","02","06","14","00","UTC","1.0","33.8","-8.0","17.6","52","18.0","11.2","-9999.0","-9999.0","300","WNW","10.0","6.2","1025","30.27","-3.7","25.4","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061400Z 30005MPS 9999 SCT043 01/M08 Q1025 26190060 NOSIG"
"4:30 PM EET on February 06, 2016","2016","02","06","16","30","Europe/Kiev","2:30 PM GMT on February 06, 2016","2016","02","06","14","30","UTC","1.0","33.8","-8.0","17.6","52","10.8","6.7","-9999.0","-9999.0","310","NW","10.0","6.2","1025","30.27","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061430Z 31003MPS 270V340 9999 SCT043 01/M08 Q1025 26190060 NOSIG"
"5:00 PM EET on February 06, 2016","2016","02","06","17","00","Europe/Kiev","3:00 PM GMT on February 06, 2016","2016","02","06","15","00","UTC","1","34","-8","18","39","10.8","6.7","","","310","NW","10","6","1026","30.30","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 06151 33345 42697 33103 10013 21077 30049 40260 53006 83400 333 83643 555 11100"
"5:00 PM EET on February 06, 2016","2016","02","06","17","00","Europe/Kiev","3:00 PM GMT on February 06, 2016","2016","02","06","15","00","UTC","1.0","33.8","-8.0","17.6","52","14.4","8.9","-9999.0","-9999.0","300","WNW","10.0","6.2","1025","30.27","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061500Z 30004MPS 9999 SCT042 01/M08 Q1025 26190060 NOSIG"
"5:30 PM EET on February 06, 2016","2016","02","06","17","30","Europe/Kiev","3:30 PM GMT on February 06, 2016","2016","02","06","15","30","UTC","0.0","32.0","-7.0","19.4","60","7.2","4.5","-9999.0","-9999.0","290","WNW","10.0","6.2","1025","30.27","-2.5","27.6","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 061530Z 29002MPS 9999 SCT043 M00/M07 Q1025 26190060 NOSIG"
"6:00 PM EET on February 06, 2016","2016","02","06","18","00","Europe/Kiev","4:00 PM GMT on February 06, 2016","2016","02","06","16","00","UTC","-1.0","30.2","-7.0","19.4","64","7.2","4.5","-9999.0","-9999.0","240","WSW","10.0","6.2","1025","30.27","-3.6","25.5","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 061600Z 24002MPS 9999 SKC M01/M07 Q1025 26190060 NOSIG"
"6:30 PM EET on February 06, 2016","2016","02","06","18","30","Europe/Kiev","4:30 PM GMT on February 06, 2016","2016","02","06","16","30","UTC","-2.0","28.4","-7.0","19.4","69","7.2","4.5","-9999.0","-9999.0","260","West","7.0","4.3","1025","30.27","-4.8","23.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 061630Z 26002MPS 7000 SKC M02/M07 Q1025 26190060 NOSIG"
